date,inflation_rate,inflation_pct_change
2021-11-30,3.184384,5.87776848281889
2021-12-31,3.456458,8.544007255406383
2022-01-31,3.965498,14.727214969775426
2022-02-28,4.280304,7.938624606543732
2022-03-31,4.534344,5.935092460722413
2022-04-30,4.703935,3.7401441090486376
2022-05-31,4.950974,5.251751990620623
2022-06-30,5.39633,8.995320920691551
2022-07-31,5.59073,3.602448330624708
2022-08-31,5.951312,6.449640744589713
2022-09-30,6.348017,6.665841078404222
2022-10-31,6.312946,-0.5524717403875834
2022-11-30,6.422543,1.736067439829192
2022-12-31,6.538167,1.800283781673384
2023-01-31,6.487554,-0.7741160481217313
2023-02-28,6.525,0.5771975077201619
2023-03-31,6.390946,-2.054467432950202
2023-04-30,6.264224,-1.9828363437901064
2023-05-31,5.975255,-4.613005537477588
2023-06-30,5.586684,-6.503002800717283
2023-07-31,5.405751,-3.2386474695901835
2023-08-31,5.172225,-4.31995480368963
2023-09-30,4.95977,-4.107613261217368
2023-10-31,4.882928,-1.5493057137730193
2023-11-30,4.688293,-3.9860305128398332
2023-12-31,4.554396,-2.855986176631886
2024-01-31,4.603922367,1.08744094716402
2024-02-29,4.403102398,-4.361932130729174
2024-03-31,4.509212494,2.409893897725346
